date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_994,Station_57,Station_1908,Station_1454,Station_1425,Station_1859,Station_2110,Station_1916,Station_980,Station_387,Station_1345,Station_1252,Station_2379,Station_527,Station_1187,Station_2192,Station_669,Station_63,Station_1984,Station_1491,Station_342,Station_267,Station_178,Station_2180,Station_481,Station_807,Station_1389,Station_877,Station_786,Station_851,Station_1642,Station_1899,Station_373,Station_1880,Station_209,Station_258,Station_641,Station_1311,Station_406,Station_482,Station_1197,Station_646,Station_567,Station_1415,Station_573,Station_1397,Station_1760,Station_1253,Station_260,Station_1276,Station_1828,Station_2093,Station_1735,Station_1288,Station_732,Station_1238,Station_327,Station_496,Station_254,Station_1780,Station_230,Station_765,Station_1786,Station_1628,Station_1227,Station_256,Station_1419,Station_1512,Station_558,Station_734,Station_1300,Station_762,Station_1653,Station_1962,Station_452,Station_1861,Station_1064,Station_2108,Station_585
2023/8/24 21:00,21.6,81.85,0,16.8,0,0.255759792,0.255759792,32.40833333,16.66666667,7.466666667,14.93333333,14.93333333,6.4,2.116666667,1.066666667,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,1.066666667,0,6.4,17.06666667,23.28333333,1.058333333,4.266666667,5.333333333,6.4,14.93333333,5.291666667,10.13333333,8.533333333,5.866666667,18.13333333,8.533333333,10.13333333,6.4,6.4,9.066666667,3.2,6.4,2.72,1.6,8.533333333,0,3.733333333,1.6,1.6,8.533333333,1.066666667,1.6,3.733333333,1.066666667,0,4.8,0.533333333,4.266666667,5.333333333,2.133333333,5.866666667,4.8,5.866666667,6.4,1.066666667,1.066666667,6.4,1.066666667,2.133333333,6.4,6.4,6.4,1.066666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.533333333,1.6,0,0.533333333,7.466666667,1.6,1.066666667
2023/8/24 22:00,20.9,89.02,0.028,8.7,0,0.255759715,0.255759715,24.075,20.83333333,9.066666667,18.13333333,18.13333333,6.4,8.466666667,1.066666667,9.066666667,9.066666667,9.066666667,9.066666667,9.066666667,4.266666667,0,6.215384615,17.06666667,25.4,2.116666667,4.266666667,5.333333333,6.4,14.93333333,9.525,8.533333333,8.533333333,3.2,17.6,8.533333333,10.13333333,6.933333333,5.866666667,10.13333333,3.2,4.8,2.657777778,2.133333333,6.933333333,0,2.666666667,1.066666667,1.066666667,9.066666667,1.066666667,2.666666667,4.266666667,0.533333333,0,4.8,1.066666667,5.866666667,5.333333333,2.133333333,5.866666667,4.266666667,6.933333333,6.4,0,1.6,6.4,1.066666667,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.542608696,1.6,0,0.533333333,7.466666667,1.6,1.6
2023/8/24 23:00,20.1,93.51,0,11.5,0,0.255761831,0.255761831,19.84166667,33.33333333,5.333333333,10.66666667,10.66666667,6.4,4.233333333,1.066666667,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,1.066666667,1.066666667,6.030769231,17.06666667,26.45833333,4.233333333,4.266666667,5.333333333,7.466666667,14.93333333,6.35,7.466666667,8.533333333,5.333333333,14.93333333,8.533333333,10.13333333,5.866666667,4.8,11.2,3.2,5.333333333,2.595555556,3.2,6.933333333,0,3.2,0.533333333,2.133333333,11.2,1.066666667,3.2,3.2,2.666666667,4.266666667,4.8,1.066666667,4.8,4.8,2.133333333,5.866666667,4.8,6.4,6.4,1.066666667,1.6,6.4,3.2,2.133333333,6.4,6.4,5.866666667,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.551884058,1.6,0,0.533333333,7.466666667,1.6,1.6
2023/8/25 0:00,19.9,94.25,0,11.6,0,0.255759472,0.255759472,29.23333333,20.83333333,6.933333333,13.86666667,13.86666667,6.4,2.116666667,2.133333333,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,0.533333333,0.533333333,5.846153846,17.06666667,27.51666667,4.233333333,4.266666667,5.333333333,6.933333333,14.93333333,2.116666667,11.73333333,8.533333333,5.333333333,15.46666667,8.533333333,10.13333333,8.533333333,5.333333333,8.533333333,3.2,3.733333333,2.533333333,4.266666667,7.466666667,1.066666667,2.133333333,1.6,1.6,11.2,2.666666667,3.2,2.666666667,3.2,4.224,3.2,2.133333333,4.8,4.8,2.133333333,3.733333333,3.733333333,6.4,5.333333333,1.066666667,1.066666667,6.4,1.6,2.133333333,6.4,6.4,6.933333333,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.56115942,2.666666667,0,0.533333333,7.466666667,1.6,1.6
2023/8/25 1:00,19.7,94.95,0,9.4,0,0.255773139,0.255773139,31.35,4.166666667,3.733333333,7.466666667,7.466666667,9.066666667,0,4.8,3.733333333,3.733333333,3.733333333,3.733333333,3.733333333,0,0,5.661538462,17.06666667,22.225,4.233333333,4.266666667,5.333333333,5.333333333,14.93333333,2.116666667,14.4,8.533333333,4.8,14.4,8.533333333,10.13333333,8.533333333,4.8,6.933333333,3.2,0,2.471111111,5.866666667,8,1.6,1.066666667,1.066666667,3.733333333,11.73333333,4.266666667,8,3.733333333,1.6,4.181333333,3.733333333,1.066666667,6.4,5.333333333,2.133333333,4.266666667,3.733333333,6.4,5.333333333,0.533333333,1.066666667,6.4,1.066666667,2.133333333,6.4,6.4,6.4,1.6,6.4,1.066666667,1.066666667,12.26666667,6.4,6.4,0.570434783,2.133333333,0,0,7.466666667,1.6,1.066666667
2023/8/25 2:00,19.6,95.1,0.26,11.5,0,0.255760423,0.255760423,26.125,25,3.733333333,17.06666667,17.06666667,14.93333333,19.05,5.333333333,8.533333333,8.533333333,8.533333333,8.533333333,8.533333333,4.8,4.8,5.476923077,17.06666667,26.45833333,4.233333333,4.266666667,5.333333333,7.466666667,14.93333333,2.116666667,10.13333333,8.533333333,4.266666667,15.46666667,8.533333333,10.13333333,4.266666667,5.333333333,10.66666667,3.2,8.533333333,2.408888889,3.733333333,8,0.533333333,3.2,1.6,4.8,11.2,3.733333333,4.8,3.733333333,4.266666667,4.138666667,3.733333333,2.133333333,5.333333333,4.266666667,2.133333333,6.4,3.733333333,6.4,5.333333333,1.066666667,3.733333333,6.4,2.133333333,2.133333333,6.4,6.4,6.4,4.266666667,6.4,1.066666667,1.066666667,14.4,6.4,6.4,0.579710145,2.666666667,1.066666667,2.133333333,7.466666667,1.6,1.066666667
2023/8/25 3:00,19,99.27,0,9.8,0,0.255760331,0.255760331,14.75,16.66666667,4.266666667,8.533333333,8.533333333,10.66666667,16.93333333,0.533333333,4.266666667,4.266666667,4.266666667,4.266666667,4.266666667,4.266666667,4.266666667,5.292307692,17.06666667,21.16666667,0,4.266666667,5.333333333,7.466666667,14.93333333,3.175,12.26666667,8.533333333,3.733333333,14.4,8.533333333,10.13333333,5.333333333,5.866666667,10.13333333,3.2,4.266666667,2.346666667,0,8,0.533333333,1.6,1.066666667,4.266666667,9.066666667,2.666666667,5.866666667,5.333333333,1.6,4.096,5.333333333,0,8.533333333,5.866666667,2.133333333,4.266666667,5.333333333,6.4,6.4,0,1.066666667,6.4,0.533333333,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.588985507,1.066666667,0,0,7.466666667,1.6,0.533333333
2023/8/25 4:00,18.3,99.14,0,8.5,0,0.255760215,0.255760215,21.89166667,25,6.933333333,13.86666667,13.86666667,13.33333333,23.28333333,2.666666667,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,5.866666667,5.866666667,5.107692308,17.06666667,28.575,2.116666667,4.266666667,5.333333333,4.266666667,14.93333333,0,10.13333333,8.533333333,2.133333333,16,8.533333333,10.13333333,3.733333333,5.333333333,10.13333333,3.2,6.933333333,2.284444444,4.266666667,6.4,1.6,4.266666667,2.133333333,3.733333333,12.26666667,3.733333333,4.8,4.8,4.8,4.053333333,3.733333333,0.533333333,3.2,4.8,2.133333333,4.8,3.733333333,5.866666667,5.866666667,3.2,2.666666667,6.4,3.2,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.59826087,2.666666667,2.666666667,0.533333333,7.466666667,1.6,1.066666667
2023/8/25 5:00,18.4,99.12,0,10,0,0.255760065,0.255760065,32.40833333,20.83333333,9.066666667,14.93333333,14.93333333,7.466666667,6.35,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,1.6,1.6,4.923076923,17.06666667,25.4,2.116666667,4.266666667,5.333333333,8.533333333,14.4,4.233333333,11.2,8.533333333,3.733333333,14.4,8.533333333,10.13333333,5.333333333,6.933333333,12.8,3.2,8,2.222222222,1.066666667,7.466666667,2.133333333,1.066666667,1.6,4.266666667,8,3.2,4.8,4.8,2.133333333,4.010666667,3.733333333,0.533333333,6.933333333,5.333333333,2.133333333,5.333333333,4.8,4.8,6.4,0.533333333,1.6,6.4,0,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.607536232,2.133333333,1.066666667,0.533333333,7.466666667,1.6,0.533333333
2023/8/25 6:00,18.3,99.46,0,6.8,0,0.255759791,0.255759791,21.95833333,25,14.93333333,16,16,13.86666667,27.51666667,2.666666667,8,8,8,8,8,6.933333333,6.933333333,4.738461538,17.06666667,22.225,2.116666667,4.266666667,5.333333333,6.4,15.46666667,0,12.26666667,8.533333333,5.333333333,16,8.533333333,10.13333333,5.333333333,5.866666667,12.8,3.2,9.066666667,2.16,2.133333333,8,2.133333333,0,1.6,3.733333333,9.066666667,4.8,8,4.266666667,2.666666667,3.968,4.266666667,0.533333333,7.466666667,5.333333333,2.133333333,3.733333333,4.8,6.4,6.4,1.066666667,2.133333333,6.4,1.6,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.616811594,2.133333333,1.066666667,0.533333333,7.466666667,1.6,1.066666667
2023/8/25 7:00,19,95.41,0,5.6,0,0.255760023,0.255760023,30.29166667,16.66666667,4.8,9.6,9.6,6.4,0,6.4,4.8,4.8,4.8,4.8,4.8,0,0,4.553846154,17.06666667,20.10833333,8.466666667,4.266666667,5.333333333,7.466666667,14.93333333,0,10.66666667,8.533333333,4.266666667,12.8,8.533333333,10.13333333,2.666666667,2.666666667,13.33333333,3.2,9.6,2.097777778,7.466666667,8.533333333,2.133333333,2.133333333,0,3.733333333,8.533333333,3.733333333,7.466666667,4.8,2.133333333,3.925333333,4.8,3.733333333,8.533333333,4.8,2.133333333,5.866666667,2.666666667,4.8,6.4,0,1.6,6.4,2.133333333,2.133333333,6.4,6.4,6.4,2.133333333,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.626086957,1.6,1.066666667,1.6,7.466666667,1.6,0
2023/8/25 8:00,19,99.37,0.981,8.1,0,0.255760072,0.255760072,13.625,4.166666667,6.933333333,9.6,9.6,8.533333333,8.466666667,5.866666667,4.8,4.8,4.8,4.8,4.8,2.133333333,2.133333333,4.369230769,17.06666667,15.875,2.116666667,4.266666667,5.333333333,4.266666667,14.93333333,0,10.66666667,8.533333333,0.533333333,16.53333333,8.533333333,10.13333333,3.2,5.333333333,10.13333333,3.2,7.466666667,2.035555556,2.666666667,6.4,2.666666667,4.266666667,2.133333333,2.133333333,9.6,3.2,5.866666667,3.733333333,3.2,3.882666667,3.733333333,1.066666667,4.266666667,4.266666667,2.133333333,3.2,4.8,5.866666667,6.4,0.533333333,2.666666667,6.4,1.066666667,2.133333333,6.4,6.4,6.4,3.2,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.635362319,2.666666667,1.066666667,0.533333333,7.466666667,1.6,0.533333333
2023/8/25 9:00,19.2,98.86,0,9.3,1,0.255759831,0.255759831,11.50833333,25,13.86666667,14.93333333,14.93333333,12.8,25.4,8,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,6.4,6.4,4.184615385,17.06666667,29.63333333,2.116666667,4.266666667,5.333333333,6.4,14.93333333,1.058333333,10.13333333,8.533333333,2.666666667,16,8.533333333,10.13333333,3.2,5.333333333,10.13333333,3.2,6.4,1.973333333,3.733333333,7.466666667,1.6,3.733333333,2.133333333,4.266666667,10.66666667,3.2,1.6,3.733333333,4.266666667,3.84,3.733333333,1.066666667,3.733333333,4.8,2.133333333,5.333333333,4.266666667,5.866666667,5.866666667,1.6,2.666666667,6.4,1.6,2.133333333,6.4,6.4,6.4,3.733333333,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.644637681,2.666666667,1.066666667,0.533333333,7.466666667,1.6,1.066666667
2023/8/25 10:00,20.1,89.32,0,8,1,0.255759429,0.255759429,21.95833333,29.16666667,11.73333333,14.93333333,14.93333333,11.2,19.05,5.866666667,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,4.8,4.8,4,17.06666667,20.10833333,4.233333333,4.266666667,5.333333333,9.6,14.93333333,3.175,9.066666667,8.533333333,2.666666667,14.93333333,8.533333333,10.13333333,3.733333333,5.333333333,10.66666667,3.2,0,1.911111111,2.666666667,9.6,2.666666667,2.666666667,1.066666667,4.266666667,8,3.2,3.2,4.266666667,1.6,3.797333333,3.733333333,1.066666667,4.8,4.266666667,2.133333333,5.866666667,5.333333333,5.333333333,5.333333333,0.533333333,2.133333333,6.4,0.533333333,2.133333333,6.4,6.4,6.4,1.066666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.653913043,2.133333333,1.066666667,1.066666667,7.466666667,1.6,1.066666667
2023/8/25 11:00,21,84.37,0,5.2,2,0.255760024,0.255760024,17.79166667,25,6.4,12.8,12.8,9.066666667,10.58333333,4.266666667,6.4,6.4,6.4,6.4,6.4,2.666666667,0,3.815384615,17.06666667,23.28333333,2.116666667,4.266666667,5.333333333,8.533333333,14.93333333,2.116666667,10.66666667,8.533333333,4.266666667,16,8.533333333,10.13333333,3.2,4.266666667,10.13333333,3.2,0,1.848888889,2.666666667,9.6,2.133333333,1.066666667,2.133333333,3.2,9.066666667,3.2,1.6,3.2,3.2,3.754666667,3.733333333,0.533333333,4.266666667,4.8,2.133333333,4.266666667,4.266666667,5.866666667,5.866666667,0.533333333,2.666666667,6.4,1.066666667,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,12.26666667,6.4,6.4,0.663188406,2.666666667,1.066666667,0.533333333,7.466666667,1.6,0
2023/8/25 12:00,21,83.64,0,6.8,4,0.255759674,0.255759674,11.50833333,20.83333333,6.933333333,10.66666667,10.66666667,10.66666667,16.93333333,4.8,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,4.266666667,0,3.630769231,17.06666667,24.34166667,2.116666667,4.266666667,5.333333333,6.4,14.93333333,2.116666667,9.066666667,8.533333333,3.733333333,15.46666667,8.533333333,10.13333333,3.2,3.733333333,10.13333333,3.2,0,1.786666667,3.2,11.2,1.6,0.533333333,1.6,2.666666667,11.2,2.133333333,2.666666667,3.2,3.733333333,3.712,4.266666667,0.533333333,2.666666667,4.8,2.133333333,4.266666667,4.266666667,5.866666667,5.866666667,1.066666667,1.6,6.4,2.666666667,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,14.4,6.4,6.4,0.672463768,2.133333333,1.066666667,0.533333333,7.466666667,1.6,0
2023/8/25 13:00,21.5,77.54,0.056,6.3,7,0.255760242,0.255760242,18.78333333,8.333333333,13.33333333,16,16,11.73333333,21.16666667,5.866666667,8,8,8,8,8,5.333333333,0,3.446153846,17.06666667,16.93333333,4.233333333,4.266666667,5.333333333,8.533333333,14.93333333,0,11.2,8.533333333,3.2,18.66666667,8.533333333,10.13333333,2.133333333,3.2,7.466666667,3.2,1.6,1.724444444,1.066666667,12.8,2.666666667,1.6,3.733333333,1.066666667,9.6,4.266666667,2.666666667,1.6,3.2,3.669333333,2.133333333,1.6,3.733333333,2.666666667,2.133333333,1.066666667,4.266666667,4.8,4.8,0.533333333,2.666666667,6.4,0.533333333,2.133333333,6.4,6.4,6.4,3.733333333,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.68173913,1.866666667,1.066666667,1.6,7.466666667,1.6,0
2023/8/25 14:00,21.9,79.1,0,12.3,3,0.255759624,0.255759624,35.51666667,20.83333333,1.066666667,2.133333333,2.133333333,6.4,0,1.066666667,1.066666667,1.066666667,1.066666667,1.066666667,1.066666667,0,0,3.261538462,17.06666667,26.45833333,1.058333333,4.266666667,5.333333333,6.933333333,14.93333333,3.175,10.13333333,8.533333333,1.6,14.4,8.533333333,10.13333333,4.266666667,5.333333333,10.66666667,3.2,1.066666667,1.662222222,4.266666667,11.2,0.533333333,1.6,3.2,2.666666667,9.066666667,3.2,2.666666667,3.2,2.666666667,3.626666667,4.8,0.533333333,4.8,5.866666667,2.133333333,2.666666667,3.2,5.866666667,5.866666667,0,1.066666667,6.4,1.6,2.133333333,6.4,6.4,6.4,2.666666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.691014493,1.6,1.066666667,0.533333333,7.466666667,1.6,0
2023/8/25 15:00,21.8,79.48,0.14,15.5,3,0.255759931,0.255759931,28.175,16.66666667,23.46666667,23.46666667,23.46666667,8,6.35,2.133333333,11.73333333,11.73333333,11.73333333,11.73333333,11.73333333,2.666666667,0,3.076923077,17.06666667,22.225,5.291666667,4.266666667,5.333333333,8,14.4,6.35,10.66666667,8.533333333,3.2,14.4,8.533333333,10.13333333,4.266666667,3.733333333,11.2,3.2,10.13333333,1.6,5.333333333,10.13333333,0,1.6,3.2,5.333333333,8.533333333,3.733333333,0.533333333,2.666666667,2.133333333,3.584,2.666666667,2.666666667,5.333333333,3.2,2.133333333,2.666666667,3.2,3.733333333,3.733333333,2.133333333,1.066666667,6.4,2.666666667,2.133333333,5.866666667,6.4,6.4,1.066666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.700289855,1.733333333,1.066666667,0,7.466666667,1.6,0
2023/8/25 16:00,20.9,79.06,0,15.6,2,0.255760836,0.255760836,24.00833333,16.66666667,11.2,13.86666667,13.86666667,10.13333333,22.225,0.533333333,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,0,2.892307692,17.06666667,24.34166667,4.233333333,4.266666667,5.333333333,11.2,15.46666667,5.291666667,10.13333333,8.533333333,2.666666667,15.46666667,8.533333333,10.13333333,5.333333333,4.8,10.13333333,3.2,1.066666667,3.733333333,4.8,8,0,1.066666667,2.666666667,4.8,9.066666667,4.266666667,0.533333333,2.133333333,2.666666667,3.541333333,2.666666667,2.133333333,5.333333333,3.2,2.133333333,2.133333333,3.2,4.266666667,4.266666667,1.6,1.066666667,6.4,1.066666667,2.133333333,6.933333333,6.4,6.4,4.266666667,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.709565217,1.866666667,1.066666667,0,7.466666667,1.6,0
2023/8/25 17:00,20.7,78.77,0,17.1,4,0.255744035,0.255744035,11.50833333,16.66666667,10.13333333,11.73333333,11.73333333,8,10.58333333,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,0,2.707692308,17.06666667,21.16666667,2.116666667,4.266666667,5.333333333,5.866666667,14.93333333,3.175,9.6,8.533333333,4.8,16.53333333,8.533333333,10.13333333,5.333333333,6.933333333,9.6,3.2,0,1.6,4.8,8.533333333,0,0.533333333,3.733333333,3.733333333,10.66666667,3.733333333,1.6,2.666666667,3.733333333,3.498666667,2.666666667,1.066666667,5.333333333,4.266666667,2.133333333,2.666666667,3.733333333,5.333333333,5.333333333,4.266666667,1.066666667,6.4,1.066666667,2.133333333,6.4,6.4,6.4,3.733333333,5.333333333,1.066666667,1.066666667,13.33333333,6.4,6.4,0.71884058,2,1.066666667,0,7.466666667,1.6,0
2023/8/25 18:00,19.9,77.67,0,17.4,1,0.255759091,0.255759091,13.625,29.16666667,11.73333333,13.86666667,13.86666667,13.33333333,22.225,5.866666667,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,0,2.523076923,17.06666667,20.10833333,1.058333333,4.266666667,5.333333333,6.933333333,14.93333333,4.233333333,9.066666667,8.533333333,6.933333333,15.46666667,8.533333333,10.13333333,5.333333333,6.933333333,10.66666667,3.2,0,0,3.733333333,8,0.533333333,2.133333333,2.666666667,3.733333333,12.26666667,2.666666667,1.066666667,3.733333333,3.2,3.456,4.266666667,0.533333333,4.266666667,4.8,2.133333333,3.733333333,4.266666667,5.866666667,5.866666667,2.133333333,0.533333333,6.4,1.066666667,2.133333333,6.4,6.4,6.4,2.666666667,5.333333333,1.066666667,1.066666667,13.33333333,6.4,6.4,0.728115942,2.133333333,1.066666667,0,7.466666667,1.6,0
2023/8/25 19:00,19.1,76.93,0,14.5,1,0.255759319,0.255759319,15.74166667,16.66666667,9.6,12.8,12.8,12.8,19.05,6.933333333,6.4,6.4,6.4,6.4,6.4,6.4,3.2,2.338461538,17.06666667,22.225,1.058333333,4.266666667,5.333333333,8.533333333,14.93333333,3.175,8,8.533333333,5.866666667,14.93333333,8.533333333,10.13333333,5.333333333,6.4,11.2,3.2,0,0,5.333333333,7.466666667,0.533333333,3.733333333,3.733333333,4.8,10.13333333,2.133333333,0.533333333,4.266666667,2.133333333,3.413333333,4.8,1.066666667,4.8,5.333333333,2.133333333,4.266666667,4.8,5.866666667,5.866666667,1.6,0.533333333,6.4,1.066666667,2.133333333,6.4,6.4,6.4,2.133333333,5.333333333,1.066666667,1.066666667,13.33333333,6.4,6.4,0.737391304,2.133333333,1.066666667,0,7.466666667,1.6,0.533333333
2023/8/25 20:00,18.1,74.89,0.308,12.5,0,0.255759591,0.255759591,19.90833333,12.5,4.266666667,4.266666667,4.266666667,8.533333333,4.233333333,2.666666667,2.133333333,2.133333333,2.133333333,2.133333333,2.133333333,2.133333333,2.133333333,2.153846154,17.06666667,21.16666667,1.058333333,4.266666667,5.333333333,6.4,14.93333333,2.116666667,8.533333333,8.533333333,5.866666667,14.93333333,8.533333333,10.13333333,5.866666667,6.933333333,12.26666667,3.2,0,0,4.8,8,0,2.133333333,3.2,3.733333333,10.13333333,2.133333333,0.533333333,4.266666667,2.133333333,3.370666667,5.333333333,3.2,4.8,5.866666667,2.133333333,3.733333333,4.266666667,5.866666667,5.866666667,0.533333333,0,6.4,2.133333333,2.133333333,6.4,6.4,6.4,1.066666667,5.866666667,1.066666667,1.066666667,13.33333333,6.4,6.4,0.746666667,1.066666667,1.066666667,0,7.466666667,1.6,0.533333333
2023/8/25 21:00,17.7,76.62,0,7.9,0,0.25575979,0.25575979,25.06666667,12.5,17.06666667,19.2,19.2,16,23.28333333,8,9.6,9.6,9.6,9.6,9.6,9.6,7.466666667,1.969230769,17.06666667,17.99166667,3.175,4.266666667,5.333333333,4.8,14.93333333,3.175,10.13333333,8.533333333,3.733333333,14.4,8.533333333,10.13333333,3.733333333,6.4,11.2,3.2,7.466666667,0,4.8,8,0.533333333,1.6,1.6,3.733333333,11.73333333,3.733333333,1.6,2.666666667,2.133333333,3.328,3.733333333,2.133333333,4.8,4.8,2.133333333,2.666666667,3.2,4.8,4.8,1.066666667,0.533333333,6.4,3.2,2.133333333,6.4,6.4,6.4,2.666666667,5.866666667,1.066666667,1.066666667,13.33333333,6.4,6.4,0.755942029,2.666666667,1.066666667,0,7.466666667,1.6,1.6
2023/8/25 22:00,17.1,78.99,0,7.3,0,0.255759714,0.255759714,18.78333333,12.5,13.86666667,14.93333333,14.93333333,13.86666667,14.81666667,6.933333333,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,1.066666667,1.784615385,17.06666667,15.875,2.116666667,4.266666667,5.333333333,3.733333333,14.93333333,2.116666667,8.533333333,8.533333333,3.733333333,15.46666667,8.533333333,10.13333333,5.333333333,4.8,7.466666667,3.2,6.4,0,3.733333333,6.933333333,1.066666667,1.6,1.6,3.2,13.33333333,3.733333333,0.533333333,2.666666667,3.733333333,3.285333333,3.733333333,1.066666667,3.2,5.333333333,2.133333333,3.2,3.733333333,5.333333333,5.333333333,1.6,1.066666667,6.4,3.733333333,2.133333333,6.4,6.4,6.4,2.666666667,4.8,1.066666667,1.066666667,13.33333333,6.4,6.4,0.765217391,2.666666667,1.066666667,0,7.466666667,1.6,1.066666667
2023/8/25 23:00,16.2,82.62,0,5.6,0,0.25576183,0.25576183,17.725,4.166666667,6.933333333,10.66666667,10.66666667,11.73333333,17.99166667,2.666666667,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,3.733333333,1.6,17.06666667,16.40416667,5.291666667,4.266666667,5.333333333,4.266666667,14.93333333,1.058333333,9.066666667,8.533333333,2.133333333,18.13333333,8.533333333,10.13333333,3.2,4.8,8.533333333,3.2,1.6,0,1.6,7.466666667,0,2.666666667,3.733333333,4.266666667,11.73333333,4.266666667,3.2,2.666666667,3.733333333,3.242666667,2.666666667,1.6,4.8,3.733333333,2.133333333,2.133333333,3.2,5.866666667,5.866666667,3.733333333,2.133333333,6.4,2.133333333,2.133333333,6.4,6.4,6.4,3.733333333,6.4,1.066666667,1.066666667,13.33333333,6.4,6.4,0.774492754,2.4,1.066666667,0,7.466666667,1.6,0.533333333
2023/8/26 0:00,16.6,79.89,0,8.4,0,0.255759472,0.255759472,20.9,4.166666667,12.8,14.93333333,14.93333333,13.86666667,14.81666667,5.333333333,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,2.133333333,5.333333333,17.06666667,12.7,4.233333333,4.266666667,5.333333333,5.866666667,14.93333333,3.175,7.466666667,8.533333333,5.866666667,15.46666667,8.533333333,10.13333333,5.333333333,4.266666667,8,3.2,5.866666667,5.333333333,3.733333333,6.4,0,2.133333333,1.6,3.2,10.66666667,3.2,2.666666667,3.733333333,2.666666667,3.2,4.8,0,4.8,3.733333333,2.133333333,2.133333333,4.8,4.266666667,4.8,0.533333333,0.533333333,6.4,5.333333333,2.133333333,6.4,6.4,6.4,2.133333333,4.266666667,1.066666667,1.066666667,13.33333333,6.4,6.4,0.783768116,2.133333333,1.066666667,0,7.466666667,1.6,1.6
2023/8/26 1:00,15.6,84.15,0,9.7,0,0.255773136,0.255773136,20.96666667,25,9.6,11.73333333,11.73333333,12.26666667,11.64166667,3.733333333,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,2.133333333,3.733333333,17.06666667,12.7,2.116666667,4.266666667,5.333333333,9.6,14.4,2.116666667,8.533333333,8.533333333,3.733333333,17.06666667,8.533333333,10.13333333,4.8,4.266666667,9.6,3.2,7.466666667,3.733333333,3.2,6.4,0,2.133333333,1.066666667,5.333333333,8.533333333,5.333333333,6.4,4.266666667,1.066666667,3.733333333,4.266666667,0,6.4,4.266666667,2.133333333,3.2,5.333333333,5.333333333,5.333333333,1.6,1.066666667,6.4,1.066666667,2.133333333,5.866666667,6.4,6.4,2.133333333,5.866666667,1.066666667,1.066666667,13.33333333,6.4,6.4,0.793043478,2.133333333,1.066666667,0,6.933333333,1.6,1.066666667
2023/8/26 2:00,15.6,83.97,0,8.5,0,0.255760423,0.255760423,31.35,8.333333333,11.2,12.8,12.8,11.2,12.7,4.8,6.4,6.4,6.4,6.4,6.4,6.4,1.6,0,17.06666667,17.99166667,5.291666667,4.266666667,5.333333333,10.66666667,15.46666667,3.175,8.533333333,8.533333333,4.266666667,15.46666667,8.533333333,10.13333333,4.266666667,3.2,9.066666667,3.2,9.6,0,3.733333333,6.4,0,2.133333333,1.066666667,3.2,7.466666667,8.533333333,3.733333333,2.666666667,1.066666667,5.866666667,2.666666667,1.066666667,6.4,2.666666667,2.133333333,2.666666667,4.266666667,3.733333333,3.733333333,1.066666667,3.733333333,6.4,2.666666667,2.133333333,6.933333333,6.4,6.4,3.2,6.933333333,1.066666667,1.066666667,13.33333333,6.4,6.4,0.802318841,3.2,1.066666667,0,8,1.6,2.133333333
